logFC,AveExpr,t,P.Value,adj.P.Val,B
1.889609935129507,1.0032857993000357,28.613518619432238,2.109610650403782e-6,5.6329436057929174e-5,5.371157399473109
-0.7762367145954578,4.354010336104444,-28.57392837321239,2.1231549628143287e-6,5.662774538250374e-5,5.3635239027181
-2.8644479567919747,1.4934300816680373,-28.553117927877032,2.1303168095606397e-6,5.6755348840426375e-5,5.35950704419213
-2.844211699306797,3.833503858156484,-28.543187814373738,2.1337445629468317e-6,5.678329594437438e-5,5.357589264652503
1.0708891522869823,8.26878821215664,28.501139857368788,2.1483334311648865e-6,5.710787008389421e-5,5.349461064912935
-1.8772229513930367,0.9386114756965183,-28.446650120575708,2.1674196905397453e-6,5.755114063723499e-5,5.338909492507723
-0.7132337462260869,5.781698412531544,-28.42842753682355,2.1738484619294456e-6,5.765770737190866e-5,5.335376195021883
-1.0257879958081242,5.237711739937538,-28.41464239947013,2.1787271277400313e-6,5.7722969218959255e-5,5.33270176317621
-0.509927473234641,2.7810634404001617,-28.3127140052566,2.2152159863993974e-6,5.86246350458315e-5,5.312885505484356
-0.811670743712356,7.234143465184509,-28.290996085383274,2.2230863220878188e-6,5.876776699286636e-5,5.308653816363664
-0.9808534292641884,9.593467086938649,-28.24282436562261,2.2406647431428137e-6,5.916693372075454e-5,5.299255790813898
-5.008886886153888,3.2127593622785366,-28.23375234641361,2.2439940883730064e-6,5.9189373351991194e-5,5.297484057547214
-1.714949752787342,4.632671003548311,-28.22616508723195,2.246783154306278e-6,5.91975283404472e-5,5.296001845500813
1.1861412112535317,3.5541725751538595,28.193827238109275,2.2587178085080295e-6,5.944636472645554e-5,5.289679899434546
-1.134937465048158,2.5444956571122503,-28.1539357161453,2.273546464825359e-6,5.9770735310403236e-5,5.281871011052072
-0.6070061978809136,7.870985685085863,-28.13489165184958,2.2806672870269573e-6,5.989197888737129e-5,5.278139086088528
-0.6093687664824782,0.4956108757892437,-28.042087534378393,2.315757990835568e-6,6.0660167419881776e-5,5.259915911622725
-0.8252435060717935,0.6368073047084966,-28.039395750197876,2.3167855431817887e-6,6.0660167419881776e-5,5.259386428725403
-2.1580716542883436,1.8608128930339787,-28.037412028874783,2.317543156421272e-6,6.0660167419881776e-5,5.258996190892205
-3.60634675013466,2.019992466732874,-28.01166539083182,2.3274035300949798e-6,6.08515330415085e-5,5.253928748377122
-3.8608155208214523,8.241784849335227,-27.996954385263205,2.333060378039736e-6,6.093269615337695e-5,5.25103119692991
-1.6776150814365,2.8828736728564106,-27.987704955849296,2.336625625773538e-6,6.095911509600014e-5,5.2492085873400764
-1.1812752729669729,8.198031212482306,-27.974057402422417,2.341898246441093e-6,6.102997056855386e-5,5.246518198363081
0.9846894829338169,4.561839893231548,27.953009938001927,2.3500581122658975e-6,6.117583118636776e-5,5.242366409053069
-0.850905980983204,4.120154365889271,-27.931260793757378,2.3585263082044116e-6,6.13293916156291e-5,5.238072850189113
0.7453818965021068,3.9340808221761954,27.89164892264438,2.3740448946651543e-6,6.166575155663972e-5,5.2302441770648525
-2.8054109749834177,6.022409806485689,-27.875934282559257,2.3802356900888184e-6,6.169090311535644e-5,5.227135274139616
-1.2285960234137545,1.032611909945113,-27.8710304321552,2.3821715776967477e-6,6.169090311535644e-5,5.226164755245101
-1.3891571257231696,2.99295034742697,-27.866590055281826,2.3839261498839425e-6,6.169090311535644e-5,5.22528581168735
4.672180115278756,5.1016893510295755,27.862988114332467,2.3853505749852955e-6,6.169090311535644e-5,5.22457272592686
0.4928359451220956,9.028149470991487,27.81535372062726,2.4042856468412823e-6,6.211331458414312e-5,5.2151335520892985
2.077048109423937,1.1312699346657293,27.778917443834555,2.418892665775431e-6,6.242312089159493e-5,5.207902231740583
1.6255203983080928,1.1247023443928934,27.769303883958038,2.422764617820705e-6,6.245552288552704e-5,5.205992662799321
-1.2528166763866047,2.480395704498963,-27.748068831688258,2.4313439397368633e-6,6.26090735549716e-5,5.201772289787614
-1.5320132005952558,2.7313853807914255,-27.73710210499757,2.435789127533833e-6,6.265595071482772e-5,5.199591409495788
3.1567536936119995,1.6275287829725569,27.729750946691965,2.438774327174292e-6,6.266521201719862e-5,5.198129040346471
2.275271434434134,6.284485283283127,27.691003030022873,2.454582918785546e-6,6.298583158225558e-5,5.190414352012475
3.0389475779573356,7.811422060206742,27.686253450417134,2.4565292280625003e-6,6.298583158225558e-5,5.1894679551338925
-2.783094938243323,2.4561342891057896,-27.671767725785287,2.4624768529430645e-6,6.307058471738615e-5,5.186580518864558
3.93051051901857,2.349531642658021,27.661179627015823,2.4668352331880935e-6,6.308587422263281e-5,5.184469019097273
-1.21092043080166,2.7231538682103604,-27.657482300541165,2.468359370111811e-6,6.308587422263281e-5,5.183731496496712
-1.86958838304257,3.7109080185804877,-27.632235788889655,2.4787972741982624e-6,6.328382583306172e-5,5.178692767741747
-1.017373551443934,0.821952093832424,-27.625944280492927,2.4814067688720946e-6,6.328382583306172e-5,5.177436369513581
-4.123123791661302,2.1795169286036544,-27.60908120492064,2.4884174436038134e-6,6.337476287370726e-5,5.1740674150868085
-1.8129734912631879,5.527566302611089,-27.604605418715444,2.4902822494046086e-6,6.337476287370726e-5,5.173172876730238
-1.5449286122298362,6.568091788795684,-27.563836634601465,2.507346643789694e-6,6.370111597266494e-5,5.16501793488697
-1.004884875927245,4.2189776054693,-27.561228225118015,2.508443258108376e-6,6.370111597266494e-5,5.164495758225904
-0.5341969769160784,6.654176256864494,-27.527596899820445,2.5226346630297976e-6,6.399342406076972e-5,5.157758592986401
7.698702360174904,5.02335970148267,27.493017247596157,2.537328010371059e-6,6.426679316353885e-5,5.150822691089235
-0.6764851365667495,7.281888289168016,-27.489577123480384,2.538795440208501e-6,6.426679316353885e-5,5.150132192641783
-1.2076196834219979,4.535450927315292,-27.475907020398918,2.5446367936312616e-6,6.434642468302102e-5,5.147387470948976
1.7902173629842815,4.456941200370258,27.436890095263326,2.5613990474729317e-6,6.470175308172101e-5,5.1395458729283074
1.228215778139412,5.289220458325298,27.43032110139652,2.5642343557417575e-6,6.470490307178804e-5,5.138224521632541
-1.3212996420030074,3.5221798720911726,-27.423263510373133,2.567284799848705e-6,6.471346933177238e-5,5.136804529376137
1.3814360076990715,3.5744209659323998,27.411360921765002,2.572439344998459e-6,6.476670912378001e-5,5.134408875448399
0.49026807763943125,10.093664510728809,27.40300957937152,2.5760634869420206e-6,6.476670912378001e-5,5.1327273532169215
-0.7873968932569708,4.246438602153417,-27.39961930940726,2.5775364948092247e-6,6.476670912378001e-5,5.132044581517791
0.9879796109121921,5.845909802412489,27.391046643036375,2.5812657202677496e-6,6.479221241694159e-5,5.130317734477465
1.2852569247050574,2.438761625612117,27.383825162505055,2.5844122463471738e-6,6.480305118965692e-5,5.128862637590185
1.3332863911366326,6.029274819095779,27.33774661630523,2.604599513481678e-6,6.522736923582611e-5,5.119568784693271
1.1439907802107463,5.310098146685763,27.332751298028743,2.606799474298442e-6,6.522736923582611e-5,5.11856028981194
2.679853616955894,1.3399268084779472,27.326134374202763,2.6097170722843776e-6,6.522963580850164e-5,5.1172241227624315
-1.591167495707733,3.440468498221476,-27.314392999045843,2.6149039588677458e-6,6.522963580850164e-5,5.1148523538259525
-3.617321423824902,1.9069892196703593,-27.31397730691766,2.6150878249229636e-6,6.522963580850164e-5,5.114768364565332
-5.811452306824757,5.356141437437715,-27.26548165279053,2.636646243477346e-6,6.553595615911571e-5,5.104961016294059
-0.6375686189214971,4.050141947917242,-27.260215511278787,2.639000237486006e-6,6.553595615911571e-5,5.103894966202306
0.9015422360506911,10.633245180531308,27.255334525969555,2.641184343563025e-6,6.553595615911571e-5,5.102906697589974
-1.8455777831423128,1.75567589216649,-27.253978171435165,2.6417916643888077e-6,6.553595615911571e-5,5.102632040135195
-0.8798395873401534,3.683452472138072,-27.252665313659925,2.6423796706167904e-6,6.553595615911571e-5,5.102366177360992
-0.5717450671141924,3.609199864302022,-27.24906325307726,2.6439937873745084e-6,6.553595615911571e-5,5.101636668124106
3.0753921345983763,1.9217790114245086,27.243283374286303,2.6465863071252793e-6,6.553595615911571e-5,5.1004658896069195
-1.6798774733263104,1.107926141983491,-27.20312597521338,2.664684068642364e-6,6.591572373322473e-5,5.092324564614872
-4.03126442151596,6.079782711050255,-27.177005440303706,2.6765365087077396e-6,6.614037577573753e-5,5.087022429149862
-3.26899469267955,2.208131559806208,-27.16690484600978,2.6811369048339976e-6,6.618554193928889e-5,5.084970744419774
0.6350726754951213,7.6611569521432274,27.159735637967163,2.684408003939529e-6,6.619783415500052e-5,5.083514026096596
-5.834315782255236,4.121032997013995,-27.119365702551654,2.7029183527856972e-6,6.658551496320679e-5,5.075303895593004
-1.9681669797701913,1.7215724814087192,-27.10387035886386,2.7100643848683105e-6,6.665056814435931e-5,5.072149261797987
0.9618864927686746,6.113313935486754,27.101535171090518,2.7111432980676507e-6,6.665056814435931e-5,5.0716736910836655
-1.6763064361222013,4.487835357598567,-27.034977071631072,2.742115181928003e-6,6.734262500802814e-5,5.058101271498106
0.45806749663356605,10.147028324210238,26.971095541089376,2.7722464882751735e-6,6.801263712396369e-5,5.04504259559714
-2.125075584073002,3.8412938043040374,-26.93615315842795,2.788898006881138e-6,6.8350907928398e-5,5.037886328775317
-1.483678949621042,1.9771152419692994,-26.91340219769603,2.799805091114217e-6,6.854784341537177e-5,5.033221803962251
0.7727825798903599,0.930152476665367,26.87560459488924,2.8180404501592714e-6,6.885813282337822e-5,5.025463449765121
1.0515480984471561,3.374085867982997,26.871546482690935,2.820006836646438e-6,6.885813282337822e-5,5.024629819202746
-1.0913482253664726,4.513904423107342,-26.86922495173769,2.8211324997387582e-6,6.885813282337822e-5,5.02415286513614
-1.6309165915109225,1.7125196173803123,-26.85257472658169,2.8292218626265806e-6,6.898504094255271e-5,5.020730878103306
-2.407146009491553,3.248360653050522,-26.81974683326895,2.84525366183438e-6,6.9293171577095e-5,5.013977690770407
3.418057551308026,5.832182980170985,26.809169934890072,2.850442464865758e-6,6.9293171577095e-5,5.011800072121087
-5.02075524558356,2.51037762279178,-26.808915547251704,2.850567403489895e-6,6.9293171577095e-5,5.011747686896461
-3.392164279587745,2.5755302885071707,-26.78638234626136,2.861660669607543e-6,6.949206698291114e-5,5.007105488601386
0.6046883559022058,6.388299467061182,26.77369894516951,2.8679278596302845e-6,6.952102899502513e-5,5.004490756871199
-1.26022380041488,2.9903024800315454,-26.766778636240492,2.871354386425053e-6,6.952102899502513e-5,5.00306357688866
-0.5211059443410393,0.9176438023392461,-26.764076188268927,2.872693827878328e-6,6.952102899502513e-5,5.0025061472283685
-2.628902790975902,3.37496193966589,-26.760428906581204,2.8745027698081274e-6,6.952102899502513e-5,5.001753737356083
-1.109441259315966,2.9020932007742744,-26.744601421540946,2.882368767010894e-6,6.961070961883425e-5,4.998487422891623
2.431775054487207,1.2158875272436038,26.741239284953572,2.88404305697403e-6,6.961070961883425e-5,4.997793326140728
2.3441882995720924,5.050330637693876,26.728560909314748,2.890367315413627e-6,6.969288705680676e-5,4.995175137801736
-1.14729110288939,4.452230503983871,-26.717371405271777,2.895962883873748e-6,6.975734611599419e-5,4.992863363230008
-2.161159202276367,5.091920318682313,-26.69184586889767,2.9087768157893338e-6,6.994631005521685e-5,4.9875860445135505
-1.6961585923149123,1.40390114817245,-26.69007560868486,2.909668044272562e-6,6.994631005521685e-5,4.987219858722231
2.140314397863725,3.5398861945173046,26.676431075896396,2.916548451947608e-6,7.00411751473253e-5,4.984396599759609
0.6545465441464406,7.068548105648709,26.62378133818842,2.9432835304276835e-6,7.061218206516506e-5,4.973488784219539
0.8293031118588017,3.7215663164558417,26.613843613660872,2.948363149447861e-6,7.066302885589346e-5,4.97142745364264
-5.064305245725877,8.170150250543355,-26.599596482153878,2.9556640817614538e-6,7.07166979603686e-5,4.968470878458694
-0.8251251386556013,1.8542734164945824,-26.597914698968335,2.9565273580682775e-6,7.07166979603686e-5,4.968121767254049
-0.6314927614047767,0.34430266474175053,-26.581598487190348,2.9649185466517147e-6,7.084641704416725e-5,4.9647336170594425
-3.2175254419381845,5.131084666372983,-26.561082122351106,2.975510889712608e-6,7.102842044832966e-5,4.960470277855665
0.6169412598699369,4.542265092240235,26.547751784906893,2.9824178045324545e-6,7.112217323875547e-5,4.957698412664621
-1.7291755825652535,3.4498838836684644,-26.51058792768484,3.0017767366557036e-6,7.149067996031773e-5,4.949963203438211
-0.6472031955760205,5.076045740617351,-26.50660518386795,3.003860416413166e-6,7.149067996031773e-5,4.9491335889709855
1.2639155985356343,11.519687354165375,26.48503692077533,3.015174988350152e-6,7.168848819412995e-5,4.944638667690585
-0.8596512468574202,4.97595191059901,-26.46272803269766,3.0269325733419587e-6,7.185814642236905e-5,4.9399854780786665
1.00324629508229,4.312646378878376,26.458993935598752,3.0289060110923827e-6,7.185814642236905e-5,4.939206230036737
-2.753076559351669,1.433235795061437,-26.45438958548869,3.031341520980505e-6,7.185814642236905e-5,4.938245219714556
-1.6346008453012182,5.792579912322346,-26.446083971334787,3.0357408614578674e-6,7.189104176970313e-5,4.9365112590374824
1.7732936520518048,4.507463696633269,26.427889788387045,3.0454051260522817e-6,7.204842989493956e-5,4.932710928519439
4.6505406391542845,4.7908660444549565,26.40937650817523,3.055277255232726e-6,7.22104191679806e-5,4.928841214174973
-0.6763780490079889,2.9127779584468,-26.399874120797424,3.0603594518689727e-6,7.225899156831281e-5,4.926853918553363
-0.7497086468986658,1.7728728094100068,-26.390549612880903,3.0653564933036964e-6,7.230545933957761e-5,4.924903116821341
-3.37039847049631,2.0993661729103454,-26.381309491717584,3.0703180869760596e-6,7.23347124293323e-5,4.922969278334158
1.0549849410952588,4.977311340473223,26.37695970480073,3.072657132224999e-6,7.23347124293323e-5,4.922058685463844
1.076562267668085,0.5382811338340425,26.3477984691363,3.0883942277854675e-6,7.26335552822334e-5,4.915950069900383
-3.9012490196163796,1.9506245098081896,-26.314244650673853,3.1066230692361305e-6,7.299035362769259e-5,4.908912797721969
-2.877107523881886,4.9421612465654094,-26.298973390500716,3.114962757114099e-6,7.311433232553653e-5,4.905706921515476
-0.7684320268484459,8.004100207598986,-26.26750566158793,3.132233266780334e-6,7.344748557103473e-5,4.899094969999821
-1.989497712358952,1.4864193430388433,-26.225343828861174,3.1555556559551174e-6,7.38980105651569e-5,4.890223358569527
-3.662472336411691,3.866236643366366,-26.22159825374725,3.1576377519358235e-6,7.38980105651569e-5,4.889434520927564
-1.8694852261759394,8.064715280921261,-26.212946772147852,3.1624533296826037e-6,7.39382207961346e-5,4.887612036002389
-2.2860422706648853,1.599390299444064,-26.171729058104752,3.1855186911071378e-6,7.43315956423147e-5,4.878920883177566
-1.5820963730436781,1.2848243000567936,-26.166630112891383,3.1883862269033027e-6,7.43315956423147e-5,4.877844754758675
-1.3175122464941924,2.969116830852369,-26.166214231215125,3.188620247904581e-6,7.43315956423147e-5,4.877756973856615
-1.9028301235930118,1.062330961426431,-26.135945730983554,3.2057087849697555e-6,7.465704820098833e-5,4.871364337338694
-1.5214135310001016,7.143370226404344,-26.130323459972725,3.2088951555541516e-6,7.465841740568534e-5,4.8701760985205045
-0.8076564342347123,4.02813899240563,-26.122545158332848,3.2133097789091767e-6,7.468833274814115e-5,4.86853176509779
-1.7929765863357392,1.9210036088583895,-26.077235326269687,3.2391727396163013e-6,7.521623780873612e-5,4.858943364993202
-1.1487857068944298,2.958310932622984,-26.069233843526337,3.2437662231918133e-6,7.524970215142058e-5,4.857248344867575
-0.8573159157871453,0.42865795789357264,-26.047708908534332,3.2561625470939313e-6,7.545428698059245e-5,4.85268591596941
-2.7877336154553194,3.8147800164784402,-26.04295683541286,3.25890703686443e-6,7.545428698059245e-5,4.851678149698561
1.1850838892740478,0.8187616631798257,26.032973206951574,3.2646820878635643e-6,7.547592904846528e-5,4.849560325438196
1.4461911575915507,0.7230955787957752,26.03041235710779,3.266165418585926e-6,7.547592904846528e-5,4.849016960156529
-1.8029229722549522,2.334728322442512,-25.987479846458466,3.2911556531907877e-6,7.592198415483032e-5,4.839899376885697
-2.204356395533031,6.628934466748067,-25.986328282462672,3.2918291483494356e-06,7.592198415483032e-5,4.83965460847495
-1.6061647788746805,4.524009858409506,-25.937657194072155,3.320448168593977e-6,7.650812570705291e-5,4.829299338308703
1.879619451831366,5.63533641030099,25.923744608772274,3.328684342788975e-6,7.662393823212693e-5,4.826335667772103
-2.5953227007622224,1.374657279639295,-25.894359674069076,3.3461617275281572e-6,7.691462850920063e-5,4.820070753616493
-1.7514990589943424,0.8757495294971712,-25.886568249358028,3.350814534472e-6,7.691462850920063e-5,4.8184083990250155
0.9353694390533169,3.1701332004165867,25.88629350631292,3.3509787461593006e-6,7.691462850920063e-5,4.818349771416662
0.7941968759080176,7.185329517138287,25.88049802243253,3.3544449375994095e-6,7.692022584575937e-5,4.817112921881659
1.3790722226532548,5.615075787857081,25.872634958735446,3.3591546792170204e-6,7.695430071745633e-5,4.815434367936323
-1.589085595028716,8.780686252886113,-25.863672811239585,3.3645325328882614e-6,7.700360123928638e-5,4.813520557366246
-0.6884147523777737,0.4093165951970154,-25.848386225584793,3.3737295889843054e-6,7.714013315962104e-5,4.810254648668161
1.6975345286190087,3.379232131640796,25.802564478282683,3.401481336341152e-6,7.770024974143506e-5,4.800453284630263
-1.5312785169659977,2.338657173999475,-25.79713517516863,3.4047879042329258e-6,7.770131724767794e-5,4.799290775321028
0.6216276611049274,8.521825085959323,25.78973319915875,3.4093021633492804e-6,7.770131724767794e-5,4.797705481954322
-2.281398797451356,6.618596382668638,-25.786472266638945,3.4112932208774866e-6,7.770131724767794e-5,4.797006936146621
-3.428292836354687,3.4879416219401067,-25.777802759492072,3.4165935110082585e-6,7.77478586284825e-5,4.795149347900962
-2.7330200461069625,1.366510023053481,-25.74949961845549,3.4339669862206796e-6,7.803212521301726e-5,4.789080505737143
0.6015294929245965,8.823663039137838,25.746810409281455,3.4356232918135447e-6,7.803212521301726e-5,4.78850352555086
0.99028122552326,5.2227641199448085,25.735449220670745,3.4426314524781395e-6,7.81169728156898e-5,4.786065263686522
-0.9573279954620135,5.3683703431468635,-25.724429423304123,3.4494456132399794e-6,7.81972613804858e-5,4.78369922521985
0.5678976227787462,4.822059667072659,25.700847051326853,3.464083017685063e-6,7.845457847738153e-5,4.778632444603625
-1.4970145992897783,3.7931864642801756,-25.687269546913374,3.4725446818974784e-6,7.857167213419404e-5,4.775713115479885
-2.5929320973828904,2.610850503050287,-25.67136703482585,3.4824872480958164e-6,7.870874334624176e-5,4.772291890134975
1.3655700811384257,7.826925490770098,25.667042236603876,3.4851971730123386e-6,7.870874334624176e-5,4.771361092352228
1.5257579957731777,4.0446178894034635,25.659734417884366,3.4897820831657516e-6,7.873779594258002e-5,4.76978791713017
-3.4360203075440046,2.011546021211809,-25.62208252239239,3.513521194213901e-6,7.919854997835697e-5,4.761675274909672
-0.9952304546857161,0.6666489069168489,-25.607265370303473,3.5229169756320276e-6,7.933542558991711e-5,4.758479390212274
-0.6401358910514766,0.3200679455257383,-25.59653685387241,3.529739134297095e-6,7.941414031555698e-5,4.756164205018996
-5.560505704484677,4.204283735138724,-25.57450610998179,3.5437986214115854e-6,7.9655383137209e-5,4.751406942218168
-0.6903416189380922,0.34517080946904605,-25.55493958846944,3.556342542663534e-6,7.985444946938359e-5,4.747178311238875
-4.986162541614323,3.4148352368220483,-25.5502680235107,3.5593454080442434e-6,7.985444946938359e-5,4.74616822752696
-3.6005109060721523,6.612207254418247,-25.539175773015305,3.566487807889458e-6,7.99395591193702e-5,4.743769115553469
-3.3773168782525067,2.209749038099206,-25.53168721762795,3.57131959583537e-6,7.997276742231343e-5,4.742148839216361
-2.0216752676374075,2.6722546680151176,-25.51460593118197,3.5823706041976093e-6,8.014505032127566e-5,4.738451208409083
1.6139450046965806,3.0301908110517037,25.49967513565302,3.5920643380849535e-6,8.028667398354487e-5,4.735217043507358
-0.7722818092981413,0.46501104872364063,-25.455974545015774,3.6206202601323056e-6,8.072160498573271e-5,4.725739997783604
-0.997930710240349,2.4983035000583524,-25.45525485149683,3.6210928421558973e-6,8.072160498573271e-5,4.7255837847935656
0.6257303447215334,4.05570134226373,25.45238011277003,3.622981267579538e-6,8.072160498573271e-5,4.724959764061348
-1.1775740431695105,5.575653080755388,-25.44597874190097,3.6271906464453415e-6,8.072160498573271e-5,4.72356995908979
0.8050481141859569,3.3794160553839965,25.44409384089004,3.6284312408232246e-6,8.072160498573271e-5,4.723160659699342
0.9535069255221407,5.3829979198904425,25.426741670281523,3.6398762354735477e-6,8.090082459682408e-5,4.719391254472274
1.380473447202684,2.702980910159279,25.408246221271924,3.6521235934964575e-6,8.109752772125947e-5,4.7153706233175505
-2.3904656881171236,4.434228577925243,-25.388491008179923,3.6652604464410163e-6,8.131359862174118e-5,4.711072860607727
-2.037806906410236,1.2287918173223975,-25.376730523966103,3.6731081943615144e-6,8.141203872572303e-5,4.70851274787112
-3.265553316869312,4.112911220207299,-25.358585220362013,3.6852565768296846e-6,8.160552852087328e-5,4.704560378623434
-1.6389714254236232,2.4645154951898656,-25.3287176164915,3.705359511525768e-6,8.192569744021508e-5,4.698048438494872
-0.5628014593130009,0.3585073525086,-25.326911745697714,3.706579248269125e-6,8.192569744021508e-5,4.697654460704857
1.6593438471063475,6.255718748954894,25.320038361673344,3.711226188814348e-6,8.195252576613071e-5,4.6961546685145255
2.311805043719284,6.3614087900789436,25.314747142751198,3.7148082816052104e-6,8.195581191330682e-5,4.694999828238446
0.9585743726470817,5.483049451405199,25.308977646476865,3.7187189472561947e-6,8.196633424741701e-5,4.693740322270992
1.0989810788793686,4.286065163645224,25.300108142497862,3.7247406045513253e-6,8.202332377421097e-5,4.691803503699106
-2.5467793166789456,4.483926090428354,-25.270956556283128,3.744615678314441e-6,8.235119124448265e-5,4.685432871104748
-0.877153577113291,2.0040868896110067,-25.268160127727985,3.7465289971726428e-6,8.235119124448265e-5,4.68482136313858
-2.4532931865711634,1.8965933379761648,-25.257460124454237,3.753860915840862e-6,8.23992655733913e-5,4.682480910668113
-3.1983818053218274,6.559954062714933,-25.254896986871,3.7556198292425842e-6,8.23992655733913e-5,4.681920116687316
-1.0134088731210125,3.3750007161599194,-25.242435382472127,3.7641856827039465e-6,8.2507119498911e-5,4.679192795508394
-0.8844479994854781,4.554271624003439,-25.237697862209405,3.7674483789457077e-6,8.2507119498911e-5,4.678155593674003
1.2533555284794518,3.103008773934228,25.21600350381464,3.782433057753902e-6,8.26829998201855e-5,4.673403451145029
-1.9593312628510131,2.6583359639051487,-25.208277673396505,3.7877868909831364e-6,8.26829998201855e-5,4.671710110222708
1.5495722604208524,5.570231402417914,25.20473459195143,3.7902452464197092e-6,8.26829998201855e-5,4.670933364819611
-0.6649932205237664,0.33249661026188315,-25.20441018153371,3.790470434303442e-6,8.26829998201855e-5,4.670862239194278
-1.8118757923493218,3.5574925389311707,-25.201058185534464,3.7927981568892427e-6,8.26829998201855e-5,4.670127273814064
-1.679697368195459,7.868287772738853,-25.196063903064132,3.7962695503014402e-6,8.268316645551614e-5,4.669032033701123
0.8119277682903683,2.265003264889665,25.188087937259645,3.801821435025109e-6,8.272860480901037e-5,4.667282457938832
2.4796001042199234,3.8653348466165216,25.166592974161304,3.816832729185907e-6,8.288029514225155e-5,4.662564613973515
-3.7687183005719374,2.1825266781234682,-25.160400287588548,3.821170818918133e-6,8.288029514225155e-5,4.661204648525366
-1.98385719573916,1.1544099805947867,-25.15887216858516,3.8222422146942795e-6,8.288029514225155e-5,4.660869008740562
0.6524754575044298,7.950617079571296,25.15824727284097,3.822680447053703e-6,8.288029514225155e-5,4.66073174916721
-1.0452128969731935,2.403693233367674,-25.15038926845683,3.8281963866706945e-6,8.292456982415258e-5,4.659005428350085
1.2338992789261463,6.482325220496324,25.137952113136482,3.836946431804864e-6,8.3038756367737e-5,4.65627199948606
1.068470062082615,7.815746108716564,25.10160309279421,3.862658979134591e-6,8.347469523951522e-5,4.648275381001996
-1.2065982764799195,7.317161701381721,-25.099597825519055,3.864083542359529e-6,8.347469523951522e-5,4.647833890130229
1.3581391766576179,3.2375209365712583,25.087754512266724,3.872510177739623e-6,8.358109444197336e-5,4.645225671356101
-1.202803791717626,2.5032692997670116,-25.07416812873989,3.882204516914566e-6,8.371463778072955e-5,4.642232045314815
-2.363121737338802,1.2157001317820453,-25.056943757587497,3.8945370685277345e-6,8.390477830579923e-5,4.63843446265747
1.2365062292137239,8.706936882463276,25.044346915478833,3.9035864533606676e-6,8.395472633831152e-5,4.635655471388315
0.807841957570191,6.878988542374966,25.04189524795593,3.905350661319401e-6,8.395472633831152e-5,4.635114444127996
2.5808411587200104,3.559839250849827,25.039039982240574,3.907406516771987e-6,8.395472633831152e-5,4.634484284328396
0.4348742723636665,10.476765721645489,25.010044328471405,3.9283586332424315e-6,8.432900084004503e-5,4.628080792928007
0.9218505045148269,3.953534418520632,25.003245227926005,3.933291353805338e-6,8.435902776881153e-5,4.626578170425075
-1.20012467107963,2.210415919628242,-24.992735800327512,3.9409307042647235e-06,8.444699896005674e-5,4.624254740048796
0.931015539594326,5.256478945202878,24.984327391908526,3.9470557878488554e-6,8.450239346344398e-5,4.62239509194184
-0.7928616602909049,4.937379999365401,-24.979211101744223,3.95078839181661e-6,8.450651406904508e-5,4.621263236094123
-1.6662435486637759,1.5167885709637583,-24.96440728719044,3.961612718733816e-6,8.466218192380924e-5,4.617986926786974
-0.4691097263164261,4.557709377129346,-24.954515400176856,3.968865586213399e-6,8.474131521332741e-5,4.615796605567148
-2.7847149876109034,1.4563063992191752,-24.929966658210716,3.9869348186503025e-6,8.504716995210136e-5,4.610357076529853
-1.1946735803638995,4.271501372947554,-24.9253881716846,3.9903158789474054e-6,8.504716995210136e-5,4.6093419722009905
-0.8688538317560455,2.370071690695802,-24.902968459854108,4.00692243249598e-6,8.528538420636856e-5,4.604368532398919
0.5653364547997111,4.0111818871236435,24.898661718428254,4.010122087680335e-6,8.528538420636856e-5,4.603412634729137
-3.072099116740765,2.1195408302806875,-24.895852419394874,4.012210902926224e-6,8.528538420636856e-5,4.602789009933096
-1.9028450421394858,4.225526532708666,-24.87694433181135,4.0263041626433e-6,8.547612188474136e-5,4.598589827508199
1.2137772864766019,1.2750277468834594,24.87421215832562,4.028345570790249e-6,8.547612188474136e-5,4.597982788644186
5.988216770263463,4.463991963781844,24.85345505716444,4.043895834188387e-6,8.57298734084467e-5,4.593368736771438
-3.9985576202075617,2.4186553605406518,-24.843466428938466,4.051404820784516e-6,8.581285224218916e-5,4.5911469960822675
-1.0155195802931256,2.3804338891627554,-24.83447378058549,4.0581795591874895e-6,8.584002497841062e-5,4.589146014983511
1.3837854115690558,5.677153686148797,24.832219915492892,4.059879695053646e-6,8.584002497841062e-5,4.588644385826353
1.1476139070332927,6.150456802605894,24.818267548520613,4.070423511461426e-6,8.598679614344751e-5,4.585538066144549
-1.7388228383551447,4.032579960543425,-24.79636086212633,4.087045568737542e-6,8.626159573062234e-5,4.5806572505592005
0.4092763956334604,10.631394853252798,24.774970554994876,4.103355389527147e-6,8.65293255330411e-5,4.5758872735739615
-1.3419872333273537,2.1636014920367947,-24.758202393607846,4.116196156238551e-6,8.664799282482559e-5,4.57214510808315
2.5633038006192033,6.098721646313667,24.758142037125857,4.116242464218182e-6,8.664799282482559e-5,4.572131633643478
-0.7649013282451769,3.7142932479535298,-24.74773180705498,4.124239091879055e-6,8.673983379933474e-5,4.569807077567448
3.087804521049173,1.6234580903513078,24.712071866342374,4.151774628683545e-6,8.724208817016277e-5,4.561836875323843
-1.0192491559902441,2.750305909254646,-24.69282445908081,4.166729631748302e-6,8.741236100019478e-5,4.557530134166933
