EGW08_000409	262	86	176
EGW08_000410	0	0	0
EGW08_000411	140	75	65
EGW08_000412	69	31	38
EGW08_000413	5	4	1
EGW08_000414	1	1	0
EGW08_000415	10	6	4
EGW08_000416	4	1	3
EGW08_000417	53	29	24
EGW08_000418	184	103	81
EGW08_000419	100	51	49
EGW08_000420	4	2	2
EGW08_000421	20	7	13
EGW08_000422	313	163	150
EGW08_000423	0	0	0
EGW08_000424	63	31	32
EGW08_000425	91	49	42
EGW08_000426	187	85	102
EGW08_000427	17	9	8
EGW08_000428	4	0	4
EGW08_000429	21	11	10
EGW08_000430	0	0	0
EGW08_000431	107	58	49
EGW08_000432	2	1	1
EGW08_000433	148	84	64
EGW08_000434	5	1	4
EGW08_000435	5	4	1
EGW08_000436	54	29	25
EGW08_000437	67	35	32
EGW08_000438	153	83	70
EGW08_000439	62	41	21
EGW08_000440	39	21	18
EGW08_000441	48	22	26
EGW08_000442	333	175	158
EGW08_000443	19	11	8
EGW08_000444	107	55	52
EGW08_000445	14	7	7
EGW08_000446	1	1	0
EGW08_000447	0	0	0
EGW08_000448	0	0	0
EGW08_000449	64	30	34
EGW08_000450	10	4	6
EGW08_000451	7	6	1
EGW08_000452	3	0	3
EGW08_000453	17	11	6
EGW08_000454	4	2	2
EGW08_000455	0	0	0
EGW08_000456	164	89	75
EGW08_000457	7	4	3
EGW08_000458	8	5	3
EGW08_000459	41	23	18
EGW08_000460	19	9	10
EGW08_000461	5	2	3
EGW08_000462	16	7	9
EGW08_000463	176	84	92
EGW08_000464	23	12	11
EGW08_000465	3	1	2
EGW08_000466	12	7	5
EGW08_000467	0	0	0
EGW08_000468	59	32	27
EGW08_000469	92	50	42
EGW08_000470	53	27	26
EGW08_000471	329	155	174
EGW08_000472	2	2	0
EGW08_000473	0	0	0
EGW08_000474	1	1	0
EGW08_000475	3	0	3
EGW08_000476	0	0	0
EGW08_000477	87	47	40
EGW08_000478	545	285	260
EGW08_000479	36	21	15
EGW08_000480	43	21	22
EGW08_000481	7	4	3
EGW08_000482	1	1	0
EGW08_000483	2	2	0
EGW08_000484	0	0	0
EGW08_000485	8	3	5
EGW08_000486	47	25	22
EGW08_000487	25	15	10
EGW08_000488	14	5	9
EGW08_000489	1	0	1
EGW08_000490	0	0	0
EGW08_000491	1	0	1
EGW08_000492	1	1	0
EGW08_000493	18	11	7
EGW08_000494	0	0	0
EGW08_000495	75	45	30
EGW08_000496	0	0	0
EGW08_000497	32	15	17
EGW08_000498	11	6	5
EGW08_000499	96	41	55
EGW08_000500	31	16	15
EGW08_000501	311	131	180
EGW08_000502	157	83	74
EGW08_000503	22	13	9
EGW08_000504	408	208	200
EGW08_000505	1144	555	589
EGW08_000506	15	5	10
EGW08_000507	16	8	8
EGW08_000508	205	99	106
EGW08_000509	12	10	2
EGW08_000510	570	313	323
EGW08_000511	2	33	35
EGW08_000512	9	4	5
EGW08_000513	226	117	109
EGW08_000514	49	30	19
EGW08_000515	0	0	0
EGW08_000516	8	2	6
EGW08_000517	12	4	8
EGW08_000518	70	34	36
EGW08_000519	80	39	41
EGW08_000520	84	36	48
EGW08_000521	71	28	43
