Row.names,logFC,AveExpr,t,P.Value,adj.P.Val,B,UNIPROTKB
EGW08_003273,-1.0723898095690716,0.895654764142463,-7.565158840515945,8.819923495309213e-4,0.0038433806819373165,-1.886926405028425,A0A433U537
EGW08_003274,-1.330848030535913,1.9862722479000792,-4.05907378674477,0.011337943094925279,0.02904385754687412,-4.917992030402481,A0A3S1CCH7
EGW08_003280,-1.0882657956701824,3.7046016329513733,-8.239483243248374,6.073232522362488e-4,0.0028885063467088056,-1.4390884632742846,A0A433U576
EGW08_003290,1.048995108839918,3.392149190465714,20.811056035580208,9.165003954924736e-6,1.4624185120856175e-4,3.611655651295081,A0A433U588
EGW08_003291,-1.23469591458245,2.2290350102600076,-7.204594273492519,0.0010898724537837102,0.004517510912358213,-2.140590878162752,A0A3S1BUD8
EGW08_003293,3.11167779336258,5.539137856345014,43.019267584818984,3.194512752058721e-7,1.776796943664292e-5,7.601891495312842,A0A3S1BQB9
EGW08_003294,3.1780531176811344,10.19828138049092,39.95663870841424,4.498111970891907e-7,2.1095173056416643e-5,7.201299008555374,A0A433U5K4
EGW08_003300,1.7971577648887527,2.927185329436351,14.382512127650374,4.982997687723938e-5,4.652823394809316e-4,1.5726437575540881,A0A433U599
EGW08_003305,-3.1521206999260865,3.352749524109153,-14.319964131882232,5.08296358233234e-5,4.7193863739344725e-4,1.5486961101384136,A0A433U560
EGW08_003313,-1.41234459970563,3.669594865033163,-15.09938598239089,3.9914026523691336e-5,3.993242779325381e-4,1.8401446812933795,A0A3S1CCE7
EGW08_003314,-0.9284604088444066,6.924231752747316,-21.574249420039504,7.764581625982518e-6,1.3136508350066717e-4,3.8108840978393594,A0A433U4X2
EGW08_003315,-0.9202025807149123,7.613040962985454,-22.419647614649502,6.504505881741735e-6,1.1736134535378454e-4,4.023501791632887,A0A433U4X6
EGW08_003317,-4.415724173089506,2.2787240462297285,-176.2209931801185,4.593846574026488e-10,3.6897759140601604e-7,14.20156473155409,A0A433U524
EGW08_003318,-4.975309907677969,2.563809153391365,-93.26536718874453,8.816310229015731e-9,2.025616169215179e-6,11.58379271947231,A0A3S1BI57
EGW08_003319,-1.967335036720412,1.0622327927228299,-29.631628121940984,1.7947586700036505e-6,5.174237223630089e-5,5.563828947440497,A0A433U520
EGW08_003321,-2.640949942718223,1.4738864879571032,-17.075725220009293,2.273837153838895e-5,2.7152959829558913e-4,2.518210338583966,A0A3S1BUA0
EGW08_003322,-2.344118534405873,3.812974554827397,-4.878018827450485,0.005549892626453672,0.016331544241380128,-4.078734251396842,A0A433U514
EGW08_003323,-3.7268189949489736,1.9102873011785424,-67.5293714657667,3.945982574784467e-8,4.686296022023881e-6,9.98623627714166,A0A3S0ZX41
EGW08_003334,-0.8201579045472449,1.647488065858027,-8.70243030639393,4.773869039656587e-4,0.002404314251413977,-1.1497975034524934,A0A3S1CCF3
EGW08_003339,-1.3927600479678115,0.9267942146025344,-10.536277917731852,2.037372725290003e-4,0.0012818693812703653,-0.1249382352752999,A0A433U540
EGW08_003340,-1.5180839105891635,1.8772867135825502,-15.252531941544746,3.81164546929427e-5,3.8668843602857424e-4,1.895693413495973,A0A3S0ZX49
EGW08_003342,-2.3819818127134926,1.4457069676924423,-16.938296706906975,2.3596076952014533e-5,2.789806601889742e-4,2.47360699966549,A0A433U538
